code,program,category,dosesPerPatient,active,fullSupply,displayOrder,pricePerPack
EM0001,EM,EM,1,TRUE,TRUE,1,0
EM0002,EM,EM,1,TRUE,TRUE,1,0
EM0003,EM,EM,1,TRUE,TRUE,1,0
EM0004,EM,EM,1,TRUE,TRUE,1,0
EM0005,EM,EM,1,TRUE,TRUE,1,0
EM0006,EM,EM,1,TRUE,TRUE,1,0
EM0007,EM,EM,1,TRUE,TRUE,1,0
EM0008,EM,EM,1,TRUE,TRUE,1,0
EM0009,EM,EM,1,TRUE,TRUE,1,0
EM0010,EM,EM,1,TRUE,TRUE,1,0
EM0011,EM,EM,1,TRUE,TRUE,1,0
EM0012,EM,EM,1,TRUE,TRUE,1,0
EM0013,EM,EM,1,TRUE,TRUE,1,0
EM0014,EM,EM,1,TRUE,TRUE,1,0
EM0015,EM,EM,1,TRUE,TRUE,1,0
EM0016,EM,EM,1,TRUE,TRUE,1,0
EM0017,EM,EM,1,TRUE,TRUE,1,0
EM0018,EM,EM,1,TRUE,TRUE,1,0
EM0019,EM,EM,1,TRUE,TRUE,1,0
EM0020,EM,EM,1,TRUE,TRUE,1,0
EM0021,EM,EM,1,TRUE,TRUE,1,0
EM0022,EM,EM,1,TRUE,TRUE,1,0
EM0023,EM,EM,1,TRUE,TRUE,1,0
EM0024,EM,EM,1,TRUE,TRUE,1,0
EM0025,EM,EM,1,TRUE,TRUE,1,0
EM0026,EM,EM,1,TRUE,TRUE,1,0
EM0027,EM,EM,1,TRUE,TRUE,1,0
EM0028,EM,EM,1,TRUE,TRUE,1,0
EM0029,EM,EM,1,TRUE,TRUE,1,0
EM0030,EM,EM,1,TRUE,TRUE,1,0
EM0031,EM,EM,1,TRUE,TRUE,1,0
EM0032,EM,EM,1,TRUE,TRUE,1,0
EM0033,EM,EM,1,TRUE,TRUE,1,0
EM0034,EM,EM,1,TRUE,TRUE,1,0
EM0035,EM,EM,1,TRUE,TRUE,1,0
EM0036,EM,EM,1,TRUE,TRUE,1,0
EM0037,EM,EM,1,TRUE,TRUE,1,0
EM0038,EM,EM,1,TRUE,TRUE,1,0
EM0039,EM,EM,1,TRUE,TRUE,1,0
EM0040,EM,EM,1,TRUE,TRUE,1,0
EM0041,EM,EM,1,TRUE,TRUE,1,0
EM0042,EM,EM,1,TRUE,TRUE,1,0
EM0043,EM,EM,1,TRUE,TRUE,1,0
EM0044,EM,EM,1,TRUE,TRUE,1,0
EM0045,EM,EM,1,TRUE,TRUE,1,0
EM0046,EM,EM,1,TRUE,TRUE,1,0
EM0047,EM,EM,1,TRUE,TRUE,1,0
EM0048,EM,EM,1,TRUE,TRUE,1,0
EM0049,EM,EM,1,TRUE,TRUE,1,0
EM0050,EM,EM,1,TRUE,TRUE,1,0
EM0051,EM,EM,1,TRUE,TRUE,1,0
EM0052,EM,EM,1,TRUE,TRUE,1,0
EM0053,EM,EM,1,TRUE,TRUE,1,0
EM0054,EM,EM,1,TRUE,TRUE,1,0
EM0055,EM,EM,1,TRUE,TRUE,1,0
EM0056,EM,EM,1,TRUE,TRUE,1,0
EM0057,EM,EM,1,TRUE,TRUE,1,0
EM0058,EM,EM,1,TRUE,TRUE,1,0
EM0059,EM,EM,1,TRUE,TRUE,1,0
EM0060,EM,EM,1,TRUE,TRUE,1,0
EM0061,EM,EM,1,TRUE,TRUE,1,0
EM0062,EM,EM,1,TRUE,TRUE,1,0
EM0063,EM,EM,1,TRUE,TRUE,1,0
EM0064,EM,EM,1,TRUE,TRUE,1,0
EM0065,EM,EM,1,TRUE,TRUE,1,0
EM0066,EM,EM,1,TRUE,TRUE,1,0
EM0067,EM,EM,1,TRUE,TRUE,1,0
EM0068,EM,EM,1,TRUE,TRUE,1,0
EM0069,EM,EM,1,TRUE,TRUE,1,0
EM0070,EM,EM,1,TRUE,TRUE,1,0
EM0071,EM,EM,1,TRUE,TRUE,1,0
EM0072,EM,EM,1,TRUE,TRUE,1,0
EM0073,EM,EM,1,TRUE,TRUE,1,0
EM0074,EM,EM,1,TRUE,TRUE,1,0
EM0075,EM,EM,1,TRUE,TRUE,1,0
EM0076,EM,EM,1,TRUE,TRUE,1,0
EM0077,EM,EM,1,TRUE,TRUE,1,0
EM0078,EM,EM,1,TRUE,TRUE,1,0
EM0079,EM,EM,1,TRUE,TRUE,1,0
EM0080,EM,EM,1,TRUE,TRUE,1,0
EM0081,EM,EM,1,TRUE,TRUE,1,0
EM0082,EM,EM,1,TRUE,TRUE,1,0
EM0083,EM,EM,1,TRUE,TRUE,1,0
EM0084,EM,EM,1,TRUE,TRUE,1,0
EM0085,EM,EM,1,TRUE,TRUE,1,0
EM0086,EM,EM,1,TRUE,TRUE,1,0
EM0087,EM,EM,1,TRUE,TRUE,1,0
EM0088,EM,EM,1,TRUE,TRUE,1,0
EM0089,EM,EM,1,TRUE,TRUE,1,0
EM0090,EM,EM,1,TRUE,TRUE,1,0
EM0091,EM,EM,1,TRUE,TRUE,1,0
EM0092,EM,EM,1,TRUE,TRUE,1,0
EM0093,EM,EM,1,TRUE,TRUE,1,0
EM0094,EM,EM,1,TRUE,TRUE,1,0
EM0095,EM,EM,1,TRUE,TRUE,1,0
EM0096,EM,EM,1,TRUE,TRUE,1,0
EM0097,EM,EM,1,TRUE,TRUE,1,0
EM0098,EM,EM,1,TRUE,TRUE,1,0
EM0099,EM,EM,1,TRUE,TRUE,1,0
EM0100,EM,EM,1,TRUE,TRUE,1,0
EM0101,EM,EM,1,TRUE,TRUE,1,0
EM0102,EM,EM,1,TRUE,TRUE,1,0
EM0103,EM,EM,1,TRUE,TRUE,1,0
EM0104,EM,EM,1,TRUE,TRUE,1,0
EM0105,EM,EM,1,TRUE,TRUE,1,0
EM0106,EM,EM,1,TRUE,TRUE,1,0
EM0107,EM,EM,1,TRUE,TRUE,1,0
EM0108,EM,EM,1,TRUE,TRUE,1,0
EM0109,EM,EM,1,TRUE,TRUE,1,0
EM0110,EM,EM,1,TRUE,TRUE,1,0
EM0111,EM,EM,1,TRUE,TRUE,1,0
EM0112,EM,EM,1,TRUE,TRUE,1,0
EM0113,EM,EM,1,TRUE,TRUE,1,0
EM0114,EM,EM,1,TRUE,TRUE,1,0
EM0115,EM,EM,1,TRUE,TRUE,1,0
EM0116,EM,EM,1,TRUE,TRUE,1,0
EM0117,EM,EM,1,TRUE,TRUE,1,0
EM0118,EM,EM,1,TRUE,TRUE,1,0
EM0119,EM,EM,1,TRUE,TRUE,1,0
EM0120,EM,EM,1,TRUE,TRUE,1,0
EM0121,EM,EM,1,TRUE,TRUE,1,0
EM0122,EM,EM,1,TRUE,TRUE,1,0
EM0123,EM,EM,1,TRUE,TRUE,1,0
EM0124,EM,EM,1,TRUE,TRUE,1,0
EM0125,EM,EM,1,TRUE,TRUE,1,0
EM0126,EM,EM,1,TRUE,TRUE,1,0
EM0127,EM,EM,1,TRUE,TRUE,1,0
EM0128,EM,EM,1,TRUE,TRUE,1,0
EM0129,EM,EM,1,TRUE,TRUE,1,0
EM0130,EM,EM,1,TRUE,TRUE,1,0
EM0131,EM,EM,1,TRUE,TRUE,1,0
EM0132,EM,EM,1,TRUE,TRUE,1,0
EM0133,EM,EM,1,TRUE,TRUE,1,0
EM0134,EM,EM,1,TRUE,TRUE,1,0
EM0135,EM,EM,1,TRUE,TRUE,1,0
EM0136,EM,EM,1,TRUE,TRUE,1,0
EM0137,EM,EM,1,TRUE,TRUE,1,0
EM0138,EM,EM,1,TRUE,TRUE,1,0
EM0139,EM,EM,1,TRUE,TRUE,1,0
EM0140,EM,EM,1,TRUE,TRUE,1,0
EM0141,EM,EM,1,TRUE,TRUE,1,0
EM0142,EM,EM,1,TRUE,TRUE,1,0
EM0143,EM,EM,1,TRUE,TRUE,1,0
EM0144,EM,EM,1,TRUE,TRUE,1,0
EM0145,EM,EM,1,TRUE,TRUE,1,0
EM0146,EM,EM,1,TRUE,TRUE,1,0
EM0147,EM,EM,1,TRUE,TRUE,1,0
EM0148,EM,EM,1,TRUE,TRUE,1,0
EM0149,EM,EM,1,TRUE,TRUE,1,0
EM0150,EM,EM,1,TRUE,TRUE,1,0
EM0151,EM,EM,1,TRUE,TRUE,1,0
EM0152,EM,EM,1,TRUE,TRUE,1,0
EM0153,EM,EM,1,TRUE,TRUE,1,0
EM0154,EM,EM,1,TRUE,TRUE,1,0
EM0155,EM,EM,1,TRUE,TRUE,1,0
EM0156,EM,EM,1,TRUE,TRUE,1,0
EM0157,EM,EM,1,TRUE,TRUE,1,0
EM0158,EM,EM,1,TRUE,TRUE,1,0
EM0159,EM,EM,1,TRUE,TRUE,1,0
EM0160,EM,EM,1,TRUE,TRUE,1,0
EM0161,EM,EM,1,TRUE,TRUE,1,0
EM0162,EM,EM,1,TRUE,TRUE,1,0
EM0163,EM,EM,1,TRUE,TRUE,1,0
EM0164,EM,EM,1,TRUE,TRUE,1,0
EM0165,EM,EM,1,TRUE,TRUE,1,0
EM0166,EM,EM,1,TRUE,TRUE,1,0
EM0167,EM,EM,1,TRUE,TRUE,1,0
EM0168,EM,EM,1,TRUE,TRUE,1,0
EM0169,EM,EM,1,TRUE,TRUE,1,0
EM0170,EM,EM,1,TRUE,TRUE,1,0
EM0171,EM,EM,1,TRUE,TRUE,1,0
EM0172,EM,EM,1,TRUE,TRUE,1,0
EM0173,EM,EM,1,TRUE,TRUE,1,0
EM0174,EM,EM,1,TRUE,TRUE,1,0
EM0175,EM,EM,1,TRUE,TRUE,1,0
EM0176,EM,EM,1,TRUE,TRUE,1,0
EM0177,EM,EM,1,TRUE,TRUE,1,0
EM0178,EM,EM,1,TRUE,TRUE,1,0
EM0179,EM,EM,1,TRUE,TRUE,1,0
EM0180,EM,EM,1,TRUE,TRUE,1,0
EM0181,EM,EM,1,TRUE,TRUE,1,0
EM0182,EM,EM,1,TRUE,TRUE,1,0
EM0183,EM,EM,1,TRUE,TRUE,1,0
EM0184,EM,EM,1,TRUE,TRUE,1,0
EM0185,EM,EM,1,TRUE,TRUE,1,0
EM0186,EM,EM,1,TRUE,TRUE,1,0
EM0187,EM,EM,1,TRUE,TRUE,1,0
EM0188,EM,EM,1,TRUE,TRUE,1,0
EM0189,EM,EM,1,TRUE,TRUE,1,0
EM0190,EM,EM,1,TRUE,TRUE,1,0
EM0191,EM,EM,1,TRUE,TRUE,1,0
EM0192,EM,EM,1,TRUE,TRUE,1,0
EM0193,EM,EM,1,TRUE,TRUE,1,0
EM0194,EM,EM,1,TRUE,TRUE,1,0
EM0195,EM,EM,1,TRUE,TRUE,1,0
EM0196,EM,EM,1,TRUE,TRUE,1,0
EM0197,EM,EM,1,TRUE,TRUE,1,0
EM0198,EM,EM,1,TRUE,TRUE,1,0
EM0199,EM,EM,1,TRUE,TRUE,1,0
EM0200,EM,EM,1,TRUE,TRUE,1,0
EM0201,EM,EM,1,TRUE,TRUE,1,0
EM0202,EM,EM,1,TRUE,TRUE,1,0
EM0203,EM,EM,1,TRUE,TRUE,1,0
EM0204,EM,EM,1,TRUE,TRUE,1,0
EM0205,EM,EM,1,TRUE,TRUE,1,0
EM0206,EM,EM,1,TRUE,TRUE,1,0
EM0207,EM,EM,1,TRUE,TRUE,1,0
EM0208,EM,EM,1,TRUE,TRUE,1,0
EM0209,EM,EM,1,TRUE,TRUE,1,0
EM0210,EM,EM,1,TRUE,TRUE,1,0
EM0211,EM,EM,1,TRUE,TRUE,1,0
EM0212,EM,EM,1,TRUE,TRUE,1,0
EM0213,EM,EM,1,TRUE,TRUE,1,0
EM0214,EM,EM,1,TRUE,TRUE,1,0
EM0215,EM,EM,1,TRUE,TRUE,1,0
EM0216,EM,EM,1,TRUE,TRUE,1,0
EM0217,EM,EM,1,TRUE,TRUE,1,0
EM0218,EM,EM,1,TRUE,TRUE,1,0
EM0219,EM,EM,1,TRUE,TRUE,1,0
EM0220,EM,EM,1,TRUE,TRUE,1,0
EM0221,EM,EM,1,TRUE,TRUE,1,0
EM0222,EM,EM,1,TRUE,TRUE,1,0
EM0223,EM,EM,1,TRUE,TRUE,1,0
EM0224,EM,EM,1,TRUE,TRUE,1,0
EM0225,EM,EM,1,TRUE,TRUE,1,0
EM0226,EM,EM,1,TRUE,TRUE,1,0
EM0227,EM,EM,1,TRUE,TRUE,1,0
EM0228,EM,EM,1,TRUE,TRUE,1,0
EM0229,EM,EM,1,TRUE,TRUE,1,0
EM0230,EM,EM,1,TRUE,TRUE,1,0
EM0231,EM,EM,1,TRUE,TRUE,1,0
EM0232,EM,EM,1,TRUE,TRUE,1,0
EM0233,EM,EM,1,TRUE,TRUE,1,0
EM0234,EM,EM,1,TRUE,TRUE,1,0
EM0235,EM,EM,1,TRUE,TRUE,1,0
EM0236,EM,EM,1,TRUE,TRUE,1,0
EM0237,EM,EM,1,TRUE,TRUE,1,0
EM0238,EM,EM,1,TRUE,TRUE,1,0
EM0239,EM,EM,1,TRUE,TRUE,1,0
EM0240,EM,EM,1,TRUE,TRUE,1,0
EM0241,EM,EM,1,TRUE,TRUE,1,0
EM0242,EM,EM,1,TRUE,TRUE,1,0
EM0243,EM,EM,1,TRUE,TRUE,1,0
EM0244,EM,EM,1,TRUE,TRUE,1,0
EM0245,EM,EM,1,TRUE,TRUE,1,0
EM0246,EM,EM,1,TRUE,TRUE,1,0
EM0247,EM,EM,1,TRUE,TRUE,1,0
EM0248,EM,EM,1,TRUE,TRUE,1,0
EM0249,EM,EM,1,TRUE,TRUE,1,0
EM0250,EM,EM,1,TRUE,TRUE,1,0
EM0251,EM,EM,1,TRUE,TRUE,1,0
EM0252,EM,EM,1,TRUE,TRUE,1,0
EM0253,EM,EM,1,TRUE,TRUE,1,0
EM0254,EM,EM,1,TRUE,TRUE,1,0
EM0255,EM,EM,1,TRUE,TRUE,1,0
EM0256,EM,EM,1,TRUE,TRUE,1,0
EM0257,EM,EM,1,TRUE,TRUE,1,0
EM0258,EM,EM,1,TRUE,TRUE,1,0
EM0259,EM,EM,1,TRUE,TRUE,1,0
EM0260,EM,EM,1,TRUE,TRUE,1,0
EM0261,EM,EM,1,TRUE,TRUE,1,0
EM0262,EM,EM,1,TRUE,TRUE,1,0
EM0263,EM,EM,1,TRUE,TRUE,1,0
EM0264,EM,EM,1,TRUE,TRUE,1,0
EM0265,EM,EM,1,TRUE,TRUE,1,0
EM0266,EM,EM,1,TRUE,TRUE,1,0
EM0267,EM,EM,1,TRUE,TRUE,1,0
EM0268,EM,EM,1,TRUE,TRUE,1,0
EM0269,EM,EM,1,TRUE,TRUE,1,0
EM0270,EM,EM,1,TRUE,TRUE,1,0
EM0271,EM,EM,1,TRUE,TRUE,1,0
EM0272,EM,EM,1,TRUE,TRUE,1,0
EM0273,EM,EM,1,TRUE,TRUE,1,0
EM0274,EM,EM,1,TRUE,TRUE,1,0
EM0275,EM,EM,1,TRUE,TRUE,1,0
EM0276,EM,EM,1,TRUE,TRUE,1,0
EM0277,EM,EM,1,TRUE,TRUE,1,0
EM0278,EM,EM,1,TRUE,TRUE,1,0
EM0279,EM,EM,1,TRUE,TRUE,1,0
EM0280,EM,EM,1,TRUE,TRUE,1,0
EM0281,EM,EM,1,TRUE,TRUE,1,0
EM0282,EM,EM,1,TRUE,TRUE,1,0
EM0283,EM,EM,1,TRUE,TRUE,1,0
EM0284,EM,EM,1,TRUE,TRUE,1,0
EM0285,EM,EM,1,TRUE,TRUE,1,0
EM0286,EM,EM,1,TRUE,TRUE,1,0
EM0287,EM,EM,1,TRUE,TRUE,1,0
EM0288,EM,EM,1,TRUE,TRUE,1,0
EM0289,EM,EM,1,TRUE,TRUE,1,0
EM0290,EM,EM,1,TRUE,TRUE,1,0
EM0291,EM,EM,1,TRUE,TRUE,1,0
EM0292,EM,EM,1,TRUE,TRUE,1,0
EM0293,EM,EM,1,TRUE,TRUE,1,0
EM0294,EM,EM,1,TRUE,TRUE,1,0
EM0295,EM,EM,1,TRUE,TRUE,1,0
EM0296,EM,EM,1,TRUE,TRUE,1,0
EM0297,EM,EM,1,TRUE,TRUE,1,0
EM0298,EM,EM,1,TRUE,TRUE,1,0
EM0299,EM,EM,1,TRUE,TRUE,1,0
EM0300,EM,EM,1,TRUE,TRUE,1,0
EM0301,EM,EM,1,TRUE,TRUE,1,0
EM0302,EM,EM,1,TRUE,TRUE,1,0
EM0303,EM,EM,1,TRUE,TRUE,1,0
EM0304,EM,EM,1,TRUE,TRUE,1,0
EM0305,EM,EM,1,TRUE,TRUE,1,0
EM0306,EM,EM,1,TRUE,TRUE,1,0
EM0307,EM,EM,1,TRUE,TRUE,1,0
EM0308,EM,EM,1,TRUE,TRUE,1,0
EM0309,EM,EM,1,TRUE,TRUE,1,0
EM0310,EM,EM,1,TRUE,TRUE,1,0
EM0311,EM,EM,1,TRUE,TRUE,1,0
EM0312,EM,EM,1,TRUE,TRUE,1,0
EM0313,EM,EM,1,TRUE,TRUE,1,0
EM0314,EM,EM,1,TRUE,TRUE,1,0
EM0315,EM,EM,1,TRUE,TRUE,1,0
EM0316,EM,EM,1,TRUE,TRUE,1,0
EM0317,EM,EM,1,TRUE,TRUE,1,0
EM0318,EM,EM,1,TRUE,TRUE,1,0
EM0319,EM,EM,1,TRUE,TRUE,1,0
EM0320,EM,EM,1,TRUE,TRUE,1,0
EM0321,EM,EM,1,TRUE,TRUE,1,0
EM0322,EM,EM,1,TRUE,TRUE,1,0
EM0323,EM,EM,1,TRUE,TRUE,1,0
EM0324,EM,EM,1,TRUE,TRUE,1,0
EM0325,EM,EM,1,TRUE,TRUE,1,0
EM0326,EM,EM,1,TRUE,TRUE,1,0
EM0327,EM,EM,1,TRUE,TRUE,1,0
EM0328,EM,EM,1,TRUE,TRUE,1,0
EM0329,EM,EM,1,TRUE,TRUE,1,0
EM0330,EM,EM,1,TRUE,TRUE,1,0
EM0331,EM,EM,1,TRUE,TRUE,1,0
EM0332,EM,EM,1,TRUE,TRUE,1,0
EM0333,EM,EM,1,TRUE,TRUE,1,0
EM0334,EM,EM,1,TRUE,TRUE,1,0
EM0335,EM,EM,1,TRUE,TRUE,1,0
EM0336,EM,EM,1,TRUE,TRUE,1,0
EM0337,EM,EM,1,TRUE,TRUE,1,0
EM0338,EM,EM,1,TRUE,TRUE,1,0
EM0339,EM,EM,1,TRUE,TRUE,1,0
EM0340,EM,EM,1,TRUE,TRUE,1,0
EM0341,EM,EM,1,TRUE,TRUE,1,0
EM0342,EM,EM,1,TRUE,TRUE,1,0
EM0343,EM,EM,1,TRUE,TRUE,1,0
EM0344,EM,EM,1,TRUE,TRUE,1,0
EM0345,EM,EM,1,TRUE,TRUE,1,0
EM0346,EM,EM,1,TRUE,TRUE,1,0
EM0347,EM,EM,1,TRUE,TRUE,1,0
EM0348,EM,EM,1,TRUE,TRUE,1,0
EM0349,EM,EM,1,TRUE,TRUE,1,0
EM0350,EM,EM,1,TRUE,TRUE,1,0
EM0351,EM,EM,1,TRUE,TRUE,1,0
EM0352,EM,EM,1,TRUE,TRUE,1,0
EM0353,EM,EM,1,TRUE,TRUE,1,0
EM0354,EM,EM,1,TRUE,TRUE,1,0
EM0355,EM,EM,1,TRUE,TRUE,1,0
EM0356,EM,EM,1,TRUE,TRUE,1,0
EM0357,EM,EM,1,TRUE,TRUE,1,0
EM0358,EM,EM,1,TRUE,TRUE,1,0
EM0359,EM,EM,1,TRUE,TRUE,1,0
EM0360,EM,EM,1,TRUE,TRUE,1,0
EM0361,EM,EM,1,TRUE,TRUE,1,0
EM0362,EM,EM,1,TRUE,TRUE,1,0
EM0363,EM,EM,1,TRUE,TRUE,1,0
EM0364,EM,EM,1,TRUE,TRUE,1,0
EM0365,EM,EM,1,TRUE,TRUE,1,0
EM0366,EM,EM,1,TRUE,TRUE,1,0
EM0367,EM,EM,1,TRUE,TRUE,1,0
LC0001,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0002,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0003,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0004,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0005,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0006,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0007,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0008,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0009,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0010,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0011,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0012,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0013,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0014,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0015,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0016,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0017,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0018,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0019,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0020,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0021,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0022,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0023,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0024,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0025,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0026,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0027,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0028,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0029,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0030,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0031,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0032,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0033,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0034,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0035,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0036,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0037,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0038,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0039,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0040,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0041,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0042,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0043,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0044,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0045,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0046,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0047,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0048,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0049,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0050,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0051,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0052,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0053,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0054,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0055,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0056,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0057,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0058,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0059,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0060,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0061,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0062,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0063,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0064,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0065,LC,HIVLAB,1,TRUE,TRUE,1,0
LC0066,LC,TBLAB,1,TRUE,TRUE,1,0
LC0067,LC,TBLAB,1,TRUE,TRUE,1,0
LC0068,LC,TBLAB,1,TRUE,TRUE,1,0
LC0069,LC,TBLAB,1,TRUE,TRUE,1,0
LC0070,LC,TBLAB,1,TRUE,TRUE,1,0
LC0071,LC,TBLAB,1,TRUE,TRUE,1,0
LC0072,LC,TBLAB,1,TRUE,TRUE,1,0
LC0073,LC,TBLAB,1,TRUE,TRUE,1,0
LC0074,LC,TBLAB,1,TRUE,TRUE,1,0
LC0075,LC,TBLAB,1,TRUE,TRUE,1,0
LC0076,LC,TBLAB,1,TRUE,TRUE,1,0
LC0077,LC,TBLAB,1,TRUE,TRUE,1,0
LC0078,LC,TBLAB,1,TRUE,TRUE,1,0
LC0079,LC,TBLAB,1,TRUE,TRUE,1,0
LC0080,LC,TBLAB,1,TRUE,TRUE,1,0
LC0081,LC,TBLAB,1,TRUE,TRUE,1,0
LC0082,LC,TBLAB,1,TRUE,TRUE,1,0
LC0083,LC,TBLAB,1,TRUE,TRUE,1,0
LC0084,LC,TBLAB,1,TRUE,TRUE,1,0
LC0085,LC,TBLAB,1,TRUE,TRUE,1,0
LC0086,LC,TBLAB,1,TRUE,TRUE,1,0
LC0087,LC,TBLAB,1,TRUE,TRUE,1,0
LC0088,LC,TBLAB,1,TRUE,TRUE,1,0
LC0089,LC,TBLAB,1,TRUE,TRUE,1,0
LC0090,LC,TBLAB,1,TRUE,TRUE,1,0
LC0091,LC,TBLAB,1,TRUE,TRUE,1,0
